gene	sd_tracerx_renal
FAHD2A	0.44425889625980386
PNPT1	0.44423743444265884
C19orf43	0.4442203892410938
TUBE1	0.4442108667472384
ZFP14	0.4442013376453219
DKFZP434I0714	0.44417266256935023
ZBTB43	0.4441412516628171
SNAI3-AS1	0.4440733359551168
LINC00339	0.44406365572603
PDCL	0.44404489060338703
KIAA1109	0.4439270104584393
SFT2D3	0.44386823724960445
MTFR1L	0.44385871886727474
BID	0.4438165668002375
EBAG9	0.4438136981286533
KLHDC4	0.44379777828569406
HYPK	0.4437558742726917
VMAC	0.4437408664421839
TAF12	0.4435717679364141
MICALL1	0.4435590914172441
TRAPPC8	0.44344883611872477
ACBD5	0.4434267599871781
KRTCAP2	0.44342207111266363
GMPPA	0.4433950094017058
ATE1	0.4433202955436994
ZNF445	0.4432758470349478
USP20	0.44326565777142546
SMC5-AS1	0.44324446442166454
MIB1	0.4432374359694969
RANBP10	0.44323518425102104
NELFB	0.44320021728732195
EXOC6B	0.4431985251669035
ARMC1	0.44318120024791285
MIER1	0.443170858176134
DNAJC4	0.443155741573399
FTSJ3	0.44313472513089824
EIF4H	0.4431101489541893
C9orf142	0.4429746110304668
FAM114A2	0.4429507022273989
DAXX	0.4429477089469128
PGAP2	0.4429097277449181
TMEM223	0.44289441037176613
ZEB1-AS1	0.4428205460538193
RBM28	0.44274373224268293
ARMC5	0.44269191397744323
UBE3D	0.44263393543365986
LOC644656	0.4426284213850809
RBPJ	0.4425886260084422
PSENEN	0.4425463402919033
RAB11A	0.44251739797165746
LINC00938	0.4425145475615543
CDK11B	0.4424452239553233
CENPQ	0.442401685340031
MRPL38	0.44234771706449943
FBXW8	0.4423394669172051
VPS37A	0.442306392774954
HMBOX1	0.4423060619008996
KMT2C	0.44227052003398565
PEX16	0.4422480100919908
PMF1	0.44220602703908096
PM20D2	0.442175217504976
TEP1	0.4421470723713928
PSKH1	0.44214210648171326
MRPL32	0.44209400869230525
ZFAND3	0.4420511106419672
ZNF709	0.4419881639497417
SLC1A4	0.44186422516092466
MCEE	0.4418206087063607
VCPKMT	0.44181608275775447
ETV3	0.4416416253250287
AK3	0.4416166630990752
ATG14	0.44152303978366814
POLR1A	0.44146949910888383
TCHP	0.44137909286477833
H3F3AP4	0.44130492917332803
RSC1A1	0.44125959923934005
FOPNL	0.4412325094882506
MIF4GD	0.4412280218858198
CLK3	0.44121504478845097
CCDC125	0.44118360949061836
UBXN2B	0.4411141666203735
TTI1	0.4410917990096272
SPHK2	0.4410323678080824
FAM178A	0.44093200031611257
BAIAP2-AS1	0.4409291258059343
LINC00909	0.4409260920332414
UBE2A	0.4409242719102203
HMGXB3	0.4408979958292273
TRIT1	0.44087962020925775
SPIDR	0.44081629955671336
PELO	0.4407863677546002
PAXIP1-AS1	0.44075042333639036
TXNRD3	0.44068066712990367
KDM8	0.44065385401374746
RAB11FIP2	0.440642209443816
BCL2L13	0.4404984063136324
RABIF	0.4404913176984186
PROSER1	0.4404896399484845
SPAG9	0.4404860391670747
INVS	0.440464060267018
NEURL4	0.440406055561218
KDM1B	0.44036483800169235
GTF3C3	0.44033453114904086
CDAN1	0.4403267426922412
LINC01361	0.440251280949644
UBAP2L	0.440248180821728
FANCG	0.4402437017668568
REPIN1	0.44021618599956364
BANF1	0.4401746311624107
PHOSPHO2	0.44009493092227614
PGAP3	0.44009313599807864
UBTD2	0.4400344737715357
NUDT3	0.44003159650250145
ZNF286A	0.4400031317078651
C17orf85	0.4399838973658725
FLAD1	0.439876991367402
TSEN34	0.43987602549082544
STX7	0.4398614186543454
HPS6	0.43985867411873014
WRN	0.439834381436301
N6AMT1	0.43982088894118193
FAM220A	0.43980051396651215
KIF22	0.43973208384785306
NDUFAF6	0.4397303629180757
ZNF490	0.43963754891451395
EML4	0.43963347661966423
RRN3	0.43945438524259073
DUSP19	0.4393957767773447
ERP44	0.43938455579728425
ALDH16A1	0.4393527315703047
RIIAD1	0.43934928772969
POFUT1	0.4393333497605633
PHF6	0.4392939302448611
ACTR8	0.43922309055916553
RBM12B	0.43921981116603687
SMIM13	0.43921304168819453
LOC441461	0.4391479132744799
SNAPIN	0.43912509551238504
TRAF3	0.4390874404067513
CCNH	0.43906282057882484
FAM168B	0.4390588868739179
DNAJB14	0.43904163363437604
TMEM161B	0.4390386026838877
MAZ	0.43903003969553306
MYNN	0.4390186370619645
ADCK4	0.4390174098515299
C1GALT1	0.4390145351378211
CDK8	0.4389958941495721
TBCD	0.4388716312671973
MBNL1	0.43885460638881385
C19orf66	0.4388078880723592
ZNF587B	0.4387865773091248
ILK	0.4387194659785489
DCLRE1B	0.43870774028403464
NDUFV1	0.4386894673748156
SKP2	0.43868838167354807
TAZ	0.43868497330993056
TSEN2	0.4385608257891046
IKZF5	0.4385250624786952
COPG1	0.4384520375515162
SERINC3	0.4384327383804109
KDM4C	0.4384160608650575
DOLPP1	0.4383922178992278
C1orf216	0.43836330704054427
GALK2	0.438330589032117
TRIM28	0.4382358528549156
ZNF425	0.4382296641878829
SLC24A1	0.43822558050297883
SDR39U1	0.4382114389167655
SLC27A1	0.4382050066298058
PLEKHA8	0.4381291552862434
GALT	0.4381264399931308
TBCC	0.4381201739068184
RTFDC1	0.43810639899827725
CALCOCO1	0.4380329866767845
FAM53C	0.4380304324129422
HOXC-AS1	0.438018058545538
HCFC2	0.43801542833709917
MSL1	0.43799170289276196
BAG4	0.4379761147759767
TOB2	0.437971973280048
CAPN1	0.4379706066930304
UHRF2	0.4379647941560923
LINC01232	0.43796196342560817
LINC01285	0.4379488943209026
IRF3	0.4379257474278565
TIA1	0.43790000748375285
LMAN2L	0.43789877608345157
TTLL5	0.43788458343124564
SETMAR	0.4378819184588683
CYB5RL	0.4378621448604995
UBL7	0.4378482379946619
SMARCAL1	0.4378307987569706
PQBP1	0.4377948463001886
NAGPA	0.4377911969847363
PMS2	0.43776772086921445
ZNF473	0.4377462747117758
UBE2G1	0.4377283009087706
TXNRD2	0.4377226049332813
YAP1	0.4376928873810653
TBCK	0.43767273078302343
LOC100133315	0.4375668650614995
ZNF420	0.4375496460515819
HMCES	0.43748987939241
ZC3H4	0.4374771118437334
TAF1A-AS1	0.43747252461856845
CSRP2BP	0.4374689724671933
TOP1	0.43717858002687665
ZNF84	0.4371585805866039
PARP8	0.4371263663915697
SIRT6	0.4371051101634445
PIK3CA	0.4370546925267935
UBN2	0.4370364353622071
C10orf11	0.4370177635737564
CDK17	0.4370087295646724
RBM39	0.43698777388622934
GPS1	0.4369254029379406
MLLT10	0.4368551695463835
BIRC2	0.43679083755246245
SUN1	0.43675363563082714
DHRS4L1	0.4367436047529786
RYK	0.43672551872063314
ZNF784	0.4366700716103592
INCENP	0.43662484342597685
CHMP1A	0.43662438109863694
SPRED1	0.4366010105060832
NECAP2	0.4365989985951777
MAPRE1	0.4365957099049666
HSF2	0.43658970534433966
TUSC2	0.4365271366309761
GTPBP4	0.43652410493905486
RING1	0.4365172923299965
SRP54	0.4364755115574092
LOC145783	0.4364683494285862
AMN1	0.4364030675150546
PMPCB	0.43636669329717803
VAPB	0.43635286456790084
TMEM248	0.4363435521925798
MID2	0.43634072937852103
RCC2	0.43632174070634794
LRRC40	0.4363018770813744
BCKDHB	0.436298937473239
BNIP2	0.4361844609763016
POGLUT1	0.43610534174998367
C12orf61	0.4360869416878598
USP46	0.4360440709400412
QRSL1	0.43600008819010844
RBMXL1	0.43599496728537174
GABPB2	0.4358740145134708
NSDHL	0.4357650005631745
CHAC2	0.4357342761974851
UFSP1	0.4357245563486288
CYB5D2	0.4356398827181487
MTX2	0.4356290688961746
DCUN1D4	0.4355819181550043
C16orf95	0.43558085105631933
NCOR1	0.43550375836969263
SLC35A4	0.4354904709869405
TMEM209	0.4354687544603692
FPGS	0.43545509758909384
STXBP3	0.43544066675726584
SNAI3	0.4354354151308695
ZNF35	0.43542846631437887
MPHOSPH6	0.4354042452533943
BRE	0.43539231470601364
PET100	0.4353579168226802
DEDD	0.4353550663512732
SLC35B3	0.4353511829565278
LINC00239	0.43531540372895705
N4BP2	0.435299006357276
TTC13	0.43523600198699813
KIF1B	0.4352357044096576
PSMD1	0.43518786454825414
ZNF101	0.43511851743477664
SPTLC2	0.4350885654695141
ZNF444	0.43507493953932425
DYNLRB1	0.43490897495222736
ANXA7	0.4348942347289309
CCDC134	0.4348905016472145
MPV17	0.4347839992846402
XPNPEP3	0.4347808756995002
ZXDA	0.43471971956373207
ZNF552	0.43468567528489027
METTL3	0.43466631600451244
BRIX1	0.43465378604596966
LINC00471	0.4345554456376139
ING1	0.4345424315880091
LINC00888	0.4344868346718711
ST3GAL2	0.4344621568383651
YIPF4	0.4344520533076543
MTX3	0.4344435073259781
PRKACA	0.434416913432936
GID4	0.4344042214800029
ZNF627	0.4343932936039914
POP1	0.43439155264354595
ATP2C1	0.434375855122366
RNPS1	0.43437557596264625
SEC62	0.43435966458557723
FAM120B	0.4342808910459057
HMGN2	0.434250740192504
CNST	0.4342231123625052
LOC102467147	0.43421492855617805
UBOX5	0.4341846789958994
PES1	0.4341541128355067
FAM131A	0.4340938812110999
APP	0.4340353332919446
BAK1	0.4340162081961409
RAB5C	0.43401109227919343
RBFA	0.433959997515805
PCNX	0.43395688848035524
HAUS6	0.43385097019642765
PRPF4	0.4338433683889062
POLR2H	0.43381009983659824
ZNF268	0.4337726262798872
DGCR2	0.4337690850546708
ZNRD1	0.4337391765229931
ZNF845	0.433681216802072
AKAP1	0.43367391360738866
IMPA1	0.4336296297909625
NANOS1	0.43349726366385555
NAB1	0.43349049121926125
EIF3I	0.4334767510181183
KTN1	0.43345525599786994
SPAG7	0.43344337256459203
FUT10	0.43343437717405914
GEMIN8P4	0.43341891921654757
ACTR3B	0.4333630271719699
SRP19	0.4333107668771494
BLOC1S3	0.43326945985576737
PSME4	0.43325192182380523
CHD6	0.4332139947415574
C19orf82	0.4331410412475945
ZNF74	0.433136349518077
POMT1	0.43311438211370995
ADIPOR1	0.4331086949095455
LOC101929767	0.4330846016852972
RAP2C	0.433071715432677
RASSF1	0.4330575499816805
TECPR2	0.43303223629500437
FN3KRP	0.4330097542237767
SMC3	0.43294818859802064
CEBPA-AS1	0.43289410343786666
FIGNL1	0.4328774064923333
LOC101927557	0.4328043111261008
LOC100506710	0.43270210822183885
ZNF815P	0.43269504295461636
AAMP	0.43260041263941057
NEK1	0.4325821348033903
FAM200A	0.4325807388699991
ZFPL1	0.43257959621724656
TRAPPC6B	0.43253662784330654
ZNF438	0.43246866460677413
UBE2Q1	0.43244076593769337
DPY19L4	0.4323755258788462
COASY	0.43233333526992224
ZNF20	0.4322857957567867
CENPL	0.43226133966859154
LDOC1L	0.43225175741765076
WHAMM	0.43225066984908056
TBPL1	0.4321884675954327
MTFMT	0.4321531647093977
GNG3	0.4321421758833031
JADE2	0.43213406724713016
DCLRE1A	0.4321287342730076
FBXO30	0.43199995957390125
ZFX	0.43199467189372714
SRR	0.4319491639525782
CRYZL1	0.43192997501763686
ARHGAP5-AS1	0.4318966960879077
NAA40	0.4318671373345378
PEX19	0.4318209461102957
MTMR10	0.4317111771595084
NUDC	0.4316781110894841
HINT3	0.4316344933680639
MAF1	0.431608437623173
COQ7	0.4316058291429473
MEX3C	0.431559037217481
MOB1A	0.4315464294384243
CEP170P1	0.43145309414025784
DUSP16	0.43144513955550323
TRIM34	0.4313985976832514
ARRDC1	0.43130471460150205
IP6K2	0.4312774010513533
PANK4	0.4312749057996259
CCDC121	0.4312624175041957
UBE2D2	0.4312615684775461
TAOK3	0.4312216131104665
BRWD3	0.4311908536494571
LRIG2	0.4311732954304071
HEATR6	0.4311472436594973
FANCM	0.4311135717657879
CHTF8	0.4311058756308432
CAMKMT	0.43107765546194016
LOC101928545	0.4310727400722863
ASH2L	0.4310571371297845
KPNA1	0.43105429301279125
DOCK7	0.4310423328424189
OSBPL9	0.4310405405366921
ACTR5	0.4309963267594703
FAM117A	0.43094412123317194
RBM14	0.4309292676279398
C21orf59	0.4308964285000368
LMBRD2	0.43075145654067143
DHX29	0.4307355996668614
DGAT1	0.4306947811471153
PITPNA	0.43062230303265786
FYTTD1	0.4306079171494347
C21orf119	0.43060609500919955
OAZ3	0.4305984409528491
ZRANB2-AS2	0.4305629799097314
MEF2A	0.4305290593326018
LINC00667	0.430467738755089
C7orf43	0.43037298548920844
FAM13B	0.4303197576949451
LOC102724316	0.4303166509199975
ZSCAN16-AS1	0.43030905799750113
FANCL	0.4302575372151103
MCMBP	0.43025473067523723
PPP2R2D	0.4302225401976291
C3orf38	0.4301908076006348
PPP3CC	0.43017456045038766
AKT1	0.4301262713973673
KIAA1586	0.430104149394582
CCT6P1	0.4300021024121376
CBY1	0.4299746259885804
LOC101927621	0.4299623896219061
LATS2	0.429944164664316
TADA1	0.42993382111337564
AMZ2P1	0.42987196168721625
NUP35	0.4298462379136484
SEPT2	0.4298298224754361
LCMT1	0.42974908622073565
CCDC53	0.4297480164738645
CNEP1R1	0.4297458406133358
XPO6	0.42973250842843097
THOC5	0.42969563612853806
C9orf156	0.42969205443904485
SPG21	0.4296445555934577
LINC00571	0.42962213283413175
DDB1	0.42959550377700484
TBC1D22A	0.42954620279513694
CLINT1	0.42952009244055744
PNRC2	0.429487801219583
DDX28	0.4294055841998833
NUCB1	0.42939996674619185
NDE1	0.4293870956424594
WASL	0.42938657256200347
LZTR1	0.4293463304453989
FGD5-AS1	0.4293391377589315
KAT6B	0.4293135667718335
REEP3	0.42917458536130565
C8orf37	0.4291195295912806
UBLCP1	0.42908678853985627
MRFAP1	0.42908218138062
RPA3OS	0.4290560221150433
VAPA	0.4289493130086795
TTLL11	0.42894818606612706
SMG7-AS1	0.42891072784898193
DNAJC9	0.4288978807681641
TEX264	0.4288927759745496
CRELD1	0.4288782965737201
TMEM186	0.42879439720343826
EDC3	0.4287763720945653
SFT2D2	0.42876472103384083
FAM185A	0.4287628905262745
LOC100132352	0.4287051745186251
MTHFD2L	0.4286688134449737
STK25	0.42865724521843196
TRIM13	0.4286047607970922
BORA	0.42839105545146766
METTL6	0.4283061007026504
MASTL	0.42830124777933715
MEN1	0.42828068989803225
ORMDL1	0.42827374390713857
SGPL1	0.42826162541128526
NR1H2	0.4282607707585713
NARF	0.4282002883573214
ATG9A	0.4281870834961264
SMG1	0.42817861194864293
CHMP4B	0.4281387500889821
LYAR	0.4281063979098634
COX15	0.42808265123835076
TMEM187	0.42806680304649486
LOC101926944	0.4279917760936086
ZNF787	0.42797935116003294
SEPHS1	0.4279480271390814
CALM3	0.4279417889731814
LSM6	0.4279165256123005
ZNF765	0.42787085432791316
PTGES2	0.427862662247304
RAP2C-AS1	0.4278521774927045
TMEM179B	0.42784471143169645
DDX10	0.4278225333197398
CHIC2	0.4278014619342414
TMEM242	0.4277599369115424
TSG101	0.4277535329776967
PBXIP1	0.4277230162339624
RAB4B	0.4276620111882034
NADK2	0.4276616376497576
ZNF16	0.42755588646324394
NIN	0.42754866371034567
FOXK2	0.4274948054952819
PRR34	0.42740539373651837
THAP8	0.4273971750797311
ERAL1	0.42739665816032024
HCCAT3	0.4273789137636058
ZNF510	0.4273642952982929
SETD2	0.427333512129611
ARF6	0.4273231372123502
ELAC1	0.42728307552369826
URM1	0.4272734396444834
DEK	0.42706027521067197
STAG2	0.4270502620156437
DNAJB6	0.42704186291935453
MTIF3	0.42698642960701216
RFC5	0.4269718316019397
C8orf33	0.4269102675722537
RSPH3	0.42689412755723244
ERLIN1	0.42675551002960127
SIK3	0.42670239012524963
ZNF182	0.42664141364651215
ARFGEF2	0.42661997758292747
C14orf28	0.42659641515336216
RCOR1	0.4265749097638806
METTL13	0.42656537293048047
MFN2	0.42654702472573475
NR2C2	0.4264800980229003
SMAD5-AS1	0.4264737402338232
RSBN1L	0.42642151746975343
GOLGB1	0.4263714572526272
WDR43	0.42636654966275284
APOOL	0.42634941348876376
ANKRD42	0.4263234253154538
CFL1	0.42630838456239556
CLIP1-AS1	0.42629458234971523
SREBF2	0.42627352167365357
NCBP2	0.426223204276331
OXSM	0.4261275883161146
SLC38A9	0.42612479470378173
SEH1L	0.4261033558814658
CPPED1	0.4260669089263687
RAP1GDS1	0.4260412180669116
ZXDC	0.42600402554397954
ORAOV1	0.4259805221208641
NOP14	0.425917998888293
ZNF8	0.42588873556967466
FAM217B	0.425853532033135
MTRF1	0.4258252260200932
SUGT1P1	0.42573568583376453
ZNF616	0.42570003733602774
SH3GLB2	0.425650940056409
ZNF776	0.4255562390982446
ZFP64	0.4255006518911596
KMT2E	0.4254973992856356
ATG4B	0.42545598121977196
TSPYL1	0.4254411383281209
MRPL9	0.4254408026179684
MNAT1	0.42539342526552304
TTC5	0.42538785218201647
RIC8A	0.4253450233402471
BDP1	0.42532250775075825
PIGN	0.4252551714554511
LDB1	0.4252391499158136
GNPNAT1	0.42519135152351645
HAUS3	0.4251326874228769
FKBP2	0.42508923316607067
SRSF2	0.4250624651489639
XPR1	0.42500526052329973
ZDHHC7	0.4250040369509667
CCDC115	0.42487295007500986
ATP2A2	0.4248623340260017
FAM172A	0.4248478502649682
DPY19L2P3	0.42475848051606663
PRKCI	0.4247380863671165
ZCCHC3	0.42469375294508094
MYLK-AS1	0.4246749638109866
PHIP	0.42464974066026984
PRR3	0.42459250874467624
GPATCH2	0.42456548929648813
HELQ	0.4245592651815351
MYCBP2	0.42454469587417365
RAB1B	0.4245224210544594
NUP133	0.4245036773957259
KATNBL1	0.4245010607542824
GAK	0.4244909970565762
RABGAP1	0.4244852239406674
ZNF506	0.42447611331374085
DENND4C	0.42446632768245834
SMURF1	0.4244358508411023
ZNF500	0.42443344014970125
GTF2H4	0.42442532489946194
SMAD1-AS2	0.4243882495454099
MDN1	0.4243477342455028
ZNF428	0.4243158194440414
WWOX	0.42430029630308586
ZNF668	0.424273311022577
DKFZP586I1420	0.424242674907243
CCDC50	0.4242351832726931
DCAF12	0.4242127944729128
MORC2-AS1	0.42417637431561567
FAM110A	0.42414513946356686
LGALS8-AS1	0.42414411627522447
PKN1	0.42412563855673324
ANKRD16	0.42408949496104986
FMR1	0.42403887338543883
SMG9	0.42403552536926264
UBE2N	0.42397813836494996
SNX13	0.42395216055477164
ANKRD49	0.42392352275601225
ARL8A	0.42390649330010316
PRPS1	0.4238921756192685
DDX24	0.42385332777251866
STX17	0.42378387244294136
LRRC8B	0.42375008618505583
NRN1L	0.42372628261941864
XRN1	0.4237162871778503
YWHAQ	0.42371018376140046
FANCF	0.42362692858178663
NUPL1	0.42355756709439785
TMA7	0.4235290814498341
ZNF687	0.4234982530449593
PPP6R1	0.42340967605929347
TOMM40L	0.4233640985153767
KPNB1	0.42331787892080053
EMG1	0.4233160396833606
AP1M1	0.42331296289321974
DBT	0.4233011269691662
MTERFD2	0.4232758514363178
NCBP2-AS2	0.42321041778110396
GLTP	0.4232004975261468
DICER1	0.4231941807820578
PHF7	0.4231874674960338
RB1	0.42318124948701064
TESK1	0.42315725323369113
NRBF2	0.4231530661701234
RPRD2	0.4231244565103703
AP4E1	0.42311386730790473
CAMLG	0.42308694432580857
TATDN2	0.4229939965669723
MLF2	0.42298361953863506
COG6	0.42291025314649144
MON1A	0.4228637351998161
TARSL2	0.4228544243844484
STX18-AS1	0.42285098938749865
KIAA1033	0.42280509710943137
PREPL	0.4226728361742709
IRGQ	0.42263892797259833
ACTR1B	0.42258615503469127
NUDT15	0.42257787373660066
GTF2E2	0.422555899713139
DHDDS	0.42254794125354395
ZNF480	0.4225444659274055
CPNE1	0.42250139849103696
ARL16	0.4224915086449476
STX2	0.42244109943595554
LOC730183	0.42241843472043966
METTL20	0.4223908595918388
COX6A2	0.42236471111487106
HNRNPA2B1	0.42232718626916316
MSH3	0.4223133148218331
SIAH1	0.4222477245296265
HDX	0.422210081943743
BTF3L4	0.42219238043769813
PRPF38A	0.42217840709479654
GTF2F2	0.4221256913953079
ATP6V1E2	0.4221255069757003
SMEK1	0.42207809492044973
PROCA1	0.4220622734887549
ZNF678	0.422060178422311
CHMP4A	0.42205599772001484
CLTB	0.4220183771099785
MTIF2	0.42193377073335864
PTTG3P	0.42190389267188155
ELMO2	0.4218864867281584
PPP2R5E	0.4218643063172825
ACBD6	0.4218485245256316
FLOT1	0.42184323080888664
EPN2	0.42179230426999853
TBC1D1	0.4217383183562822
C1orf27	0.4216321301577616
CARF	0.421609472241303
C9orf9	0.42160183277077196
GART	0.4215808559078859
ZBTB11-AS1	0.4215625938978275
CBWD2	0.42149743890543634
MRPS9	0.42149569722423574
ZNF639	0.42143202409933306
SRP68	0.4213883457753647
CDK2	0.4213702048307818
POLR1D	0.4213455372749571
FBXO9	0.4213129034053487
HRAS	0.4212927770865494
RBM42	0.42128966646838645
BAG5	0.42126757188888925
PDSS1	0.4212447667142369
PDE6D	0.4212201423899169
WDR45B	0.4211968556306798
C19orf40	0.42112656969506346
FBXO28	0.421109913800824
PDCD10	0.42104334945698013
LINC00630	0.42103982601811374
SPECC1L	0.4210126975357956
FAM188A	0.421009631828675
ALKBH3	0.42100851584115667
POLR3B	0.42099872590836546
ZNF518A	0.42097440885316473
WDTC1	0.4209719005407911
NPEPPS	0.42093704968596096
MGC16142	0.4208984003284172
WDYHV1	0.42085615941869403
FKBP15	0.4208552234165453
CASP2	0.4208403757279502
PTPN4	0.42082854295231914
FKBP1A	0.42081289157604934
ZBTB22	0.42078344869935136
SECISBP2	0.420778741457397
ZNF609	0.42077537391946646
CPSF3	0.420718023210932
TULP3	0.4207082649069734
ASUN	0.4206670066906117
CACTIN	0.4206596408036399
DDX49	0.4206518582653158
TYW5	0.4206437383053997
CS	0.42053455432077663
AGO4	0.4205273440440143
ANKRD12	0.4205232925067909
MGA	0.4205230613164112
LSM12	0.4204553367012984
TRIM52-AS1	0.42043224996947925
DNAJA3	0.42042574795229254
PWWP2A	0.42037157544764064
SIRT1	0.42037012483056135
DET1	0.4203489292880805
SEC22B	0.4203399543582618
FCHSD2	0.4202549791511226
CCDC59	0.4201763580936303
C22orf46	0.4201372443023438
C8orf76	0.42011181927837676
ZNF2	0.4201044025833064
THYN1	0.42008543777398416
TBCCD1	0.4200739499250144
LLGL1	0.4200649613001225
PEX5	0.4200273173889868
ZNF706	0.42000323652482335
SNX12	0.41989358896698975
AZI2	0.41980260706963923
GMPS	0.41980166661908447
DYNC1LI1	0.4197989643025845
MRS2	0.4197521662786115
IFT20	0.419735406700086
CCNY	0.419676238622789
NVL	0.4196710974810015
SRSF6	0.41958138471534073
AATF	0.4195388085462157
XKR8	0.4194991905502807
MAN1A2	0.4194672125797392
RAD23A	0.41945512066110324
SEPT7P2	0.41940302616312847
ABCF2	0.41936370163258524
PSMC4	0.4192499509498626
RAD18	0.4192451501280423
DEPDC5	0.41919947885370396
SCFD1	0.4191450165965252
OGG1	0.4191131418120845
TIGD6	0.4190986961354847
ASB7	0.41908578565315874
SMG6	0.4189795010042006
DNTTIP2	0.4189594808391345
LYSMD1	0.41893744903771896
MAP4K5	0.41891972571006975
PICK1	0.41891805334007665
MAVS	0.4189066686566277
RAD54L2	0.4189022528260779
SLBP	0.41888523349223505
METTL17	0.4187979612009712
ITPA	0.4187958172085243
RABL6	0.41879157184132293
CDKN2D	0.41876418100830287
PEX26	0.4187585890589765
PTBP3	0.4187513092906226
FBXO22	0.41867325804102173
ATG5	0.41862073645275094
LOC101927100	0.41859071745956694
ZNF213-AS1	0.41858343659023584
ELF1	0.4185465604992951
STK24	0.4185362650535831
GALNT4	0.4184886553022354
THOC1	0.4184718390229104
STAG1	0.41841400002872153
GGA1	0.4183532645842044
ZNF592	0.41833493774378216
HMGB1	0.4183130845552675
ZSCAN26	0.41829689679221727
CNOT11	0.4182485399458982
RWDD2A	0.4181553612430011
GOLGA5	0.41813365039948225
DNAJC16	0.418091058898911
THOC6	0.4180191195532451
LOC100506325	0.41801614673304666
EPG5	0.4179859728764662
SLC30A4	0.4179449080279358
RNF216P1	0.4179370836752252
PSMD3	0.4179198330947014
RNF31	0.4177338473467586
ZNF461	0.41767423769163603
PEX1	0.4176658644096018
SDCCAG8	0.41757210888940055
GTDC1	0.41753639583643354
MED26	0.41751616285757526
NOL9	0.4174344280657454
RFC3	0.4173652383135013
PSMD5	0.41736469650571617
NSUN4	0.4173211239181226
ZNF512	0.4173128726313673
VPS13C	0.41715071530737036
PITHD1	0.4171326989529924
PARL	0.41711263619761724
UHRF1BP1	0.41710715299671275
PPP1R9B	0.4170772068644427
PCF11	0.4170651773832506
MTHFSD	0.4170233754848785
BBIP1	0.41700949285563776
BBX	0.41699794577427135
HMG20B	0.4169947805897892
PPIP5K2	0.41694321729782735
BLOC1S4	0.4169429271456696
TMEM109	0.41688272359291506
C6orf203	0.41688042437319073
UGGT2	0.416827012498549
CHMP6	0.4168161401979817
SERAC1	0.41678867544126075
PCMTD2	0.4167707437257563
VSTM5	0.4167626799743274
LUZP1	0.4167419140051849
SPIN1	0.416597414137028
ANP32A	0.41651983188380154
PAPD5	0.416514051526633
THAP5	0.4164892134199034
SNRNP40	0.41647854165528303
ZNF48	0.4164578305751873
LIG3	0.4164183220990665
ABHD16A	0.41640605392466545
CNOT8	0.4163847178660815
CHAMP1	0.4163832930933365
KCTD5	0.41636161984393955
LOC100506321	0.41632827320589483
ZSCAN20	0.41615168701019584
PWP1	0.41613563262692016
TFIP11	0.4161131956649468
MOSPD2	0.41608739111234144
ZFP69	0.41608183429920176
MSANTD4	0.41607834062048815
TMEM181	0.416046072246739
METTL15	0.4160439646003414
APC	0.4160248839059531
RBM8A	0.4160045140281779
ZBTB41	0.4158458399727888
MEPCE	0.415824211368899
SKIV2L2	0.41581964105555846
ZNF85	0.41580230321715617
LOC101927631	0.4157205992002894
LOC101928837	0.41569515555806125
TNKS	0.41567772454850355
DDX50	0.41563419382590916
LGALS8	0.41560329035485066
ENTPD1	0.4155863306087546
SYAP1	0.41556285028177675
TK2	0.4155145972015079
FTSJ1	0.4155118748045507
PRRC1	0.4155097462930061
VPS28	0.41549943219004914
THOP1	0.41536622316392946
SIRT5	0.4153074195620015
DCAF11	0.41528693637505315
UHRF1BP1L	0.4152125896825636
KDM2B	0.41518600502039954
NELFE	0.4151555704676063
COA1	0.4151503250752564
UGGT1	0.41507480353369175
SMG8	0.41505838390990824
NAA25	0.4150552163969606
NFE2L2	0.4150500691096723
TASP1	0.4150394716501627
DCAF6	0.415013643592951
ZNF446	0.4149842978010991
NIF3L1	0.4149615555702847
SSSCA1-AS1	0.414952586552208
FLII	0.41492591398546097
LOC101927311	0.4148369365617794
RDH14	0.414836380233875
NOP16	0.41473295022116485
LOC100506299	0.4147310562591748
HAUS1	0.41463641854559286
FAM204A	0.4145694078739713
KHSRP	0.4145485430838349
DPM2	0.4145345287392816
RNF113A	0.4144889842146173
ZNF571	0.41448595328702753
BCS1L	0.41447959436780146
ZNF75D	0.4144710466539159
MAPK8	0.41444133902370517
BRD8	0.4144071404102802
BTBD8	0.41439937494848533
USO1	0.4143940017656869
NTMT1	0.4143699997102417
ZBED4	0.4143519937391063
ACOT8	0.414314473030063
SNAPC5	0.4142917411845423
ITGB1BP1	0.4142409752867754
ZDHHC6	0.41423565367755727
ZMYM5	0.41411381597964847
PAFAH1B2	0.41409478303164854
ATP7A	0.41401359773058677
MTMR9	0.4140005298101834
VEZT	0.4139723576516949
TBC1D5	0.4139218314351972
PRPF38B	0.41388738759306104
TMEM241	0.41386816730635656
CEBPZOS	0.4138505609501282
KBTBD6	0.4138318089969166
ZKSCAN3	0.4137990991540555
YME1L1	0.4137248958869568
HKR1	0.41372400104454504
SARNP	0.4137135091810445
CD46	0.41368466098340106
GANAB	0.41366948023955996
CCDC112	0.4136601914183598
FASTKD2	0.4135981186520714
FAN1	0.4135580676708351
OTUD7B	0.41355081137964894
TNPO2	0.4134960246500564
SMC5	0.41348457185725945
